"product_id","product_name","fit_id","fabric_id","wash_state","gender","default_inseam_label","colorway","status","nf_product_url","ty_product_url","description_html","release_season","run_code","notes","sku","denim_weight","denim_cat","made_in","product_description"
"easy_guy_nightshade_stretch_selvedge_raw_easy_guy_nightshade_stretch_selvedge","Easy Guy - Nightshade Stretch Selvedge","easy_guy","nightshade_stretch_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/easy-guy-nightshade-stretch-selvedge","","","","","101098006","12oz","12oz Japanese Selvedge Denim","Made in Canada","The Nightshade Stretch Selvedge is a 12oz Japanese selvedge denim with 2% stretch for added comfort. The color of the denim is created with the addition of a black dye to the indigo, the combination creates a rich indigo tone that is nearly black. Other details include contrast stitching, brown leather patch, red selvedge ID, silver metallic buttons and rivets.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.12oz Japanese Selvedge Denim98% Cotton  /  2% PUMade in CanadaSKU: 101098006"
"easy_guy_cashmere_stretch_blend_denim_raw_naked_famous_denim_easy_guy_cashmere_stretch_blend_denim","Easy Guy - Cashmere Stretch Blend Denim","easy_guy","cashmere_stretch_blend_denim","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/naked-famous-denim-easy-guy-cashmere-stretch-blend-denim","","","","","101362506","12oz","12oz Japanese Denim","Made in Canada","The Cashmere Stretch Blend Denim is a 12oz indigo rope dyed Japanese denim, woven on vintage shuttle looms in a right hand twill construction. This denim is made with 10% cashmere and 2% stretch for luxurious comfort, without compromising durability. The brushed interior feels amazing on your skin. Other details include contrast stitching, brown suede leather patch, silver metallic buttons and rivets.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.12oz Japanese Denim10% Cashmere / 88% Cotton / 2% StretchMade in CanadaSKU: 101362506"
"true_guy_blue_comfort_stretch_selvedge_raw_true_guy_blue_comfort_stretch_selvedge","True Guy - Blue Comfort Stretch Selvedge","true_guy","blue_comfort_stretch_selvedge","raw","mens","","blue","on-sales","","https://tateandyoko.com/collections/jeans/products/true-guy-blue-comfort-stretch-selvedge","","window.","","","101123621","14oz","14oz Japanese Denim","Made in Canada","The Blue Comfort Stretch Selvedge is a 14oz Japanese selvedge denim, engineered to prioritize flex, motion, and comfort. This fabric integrates stretch fibers within the weft, facilitating exceptional horizontal movement. Meanwhile, the exterior warp yarns, rope-dyed in rich indigo, are crafted from 100% cotton and are designed to age and fade like traditional raw denim. This denim represents a pioneering achievement, as it combines high-power stretch performance with shuttle loomed heavier weight denim —a first of its kind innovation. The jeans have been rinse-washed to activate the stretch, ensuring instant comfort from the first wear. Other details you’ll find include: a traditional redline selvedge ID, contrast stitching, a brown raging bull leather patch, and silver metallic rivets and buttons.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.14oz Japanese Denim90% Cotton, 10% ElastaneZipper FlyMade in CanadaSKU: 101123621"
"easy_guy_indigo_power_stretch_raw_easy_guy_indigo_power_stretch","Easy Guy - Indigo Power Stretch","easy_guy","indigo_power_stretch","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/easy-guy-indigo-power-stretch","","","","","101030806","12oz","12oz Japanese Denim","Made in Canada","The Indigo Power Stretch is a 12oz Japanese power stretch denim, woven in a right hand twill construction. The denim is dyed indigo on the warp and white on the weft for a classic look.  The dye is designed to fade with prolonged wear. The denim is made with 5% stretch for increased comfort, and has an incredible stretch recovery performance allowing the jeans to snap back to shape wear after wear. Other details include contrast stitching, full grain brown leather patch, silver metallic waist button and rivets.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.12oz Japanese Denim95% Cotton / 5% ElastaneMade in CanadaSKU: 101030806"
"true_guy_high_noon_selvedge_raw_true_guy_high_noon_selvedge","True Guy - High Noon Selvedge","true_guy","high_noon_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/true-guy-high-noon-selvedge","","window.","","","101127621","10oz","10oz Japanese Selvedge Denim","Made in Canada","The High Noon Selvedge is a 10oz lightweight Japanese Selvedge Denim, expertly woven on vintage shuttle looms in Okayama, Japan. Inspired by the rugged durability of 1900s era jeans, it captures the essence of that period. Just like denim from that era, the High Noon Selvedge is unsanforized to preserve authenticity. However, each pair has undergone a rinse wash to soften the fabric, minimize shrinkage, and simplify sizing. A defining feature of unsanforized denim is the characteristic leg twist, where the side seams twist along the fabric's bias. This adds a distinctive character to each pair, showcasing the old-world methods prior to the development of anti-skewing techniques designed to eliminate such twists. The denim sports a warm, mid-toned indigo hue, reminiscent of vintage pieces, and is highlighted with aorange line selvedge ID. This lighter shade of indigo facilitates quicker fading, enabling you to achieve lighter, vintage-style fades much more rapidly. Designed for immediate comfort, the High Noon Selvedge is lightweight and soft, requiring no break-in period. Proudly crafted in our Canadian factory, these jeans feature contrast stitching, button fly, a dark brown leather patch, and silver metallic hardware.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.10oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101127621"
"super_guy_10_fold_selvedge_raw_super_guy_10_fold_selvedge","Super Guy - 10 Fold Selvedge","super_guy","10_fold_selvedge","raw","mens","","indigo/indigo","on-sales","","https://tateandyoko.com/collections/jeans/products/super-guy-10-fold-selvedge","","window.","","","101110000","14oz","14oz Japanese Selvedge Denim","Made in Canada","The 10 Fold Selvedge is a 14oz Japanese selvedge denim crafted from a unique blend of 10 varieties of cotton, sourced from 10 different countries, and featuring a distinctive 10-color selvedge ID. Originally produced for the 10th anniversary of Naked & Famous Denim, we had some unused rolls from the initial production that we saved for the perfect moment to re-release this fabric. This denim has a classic rigid raw feel, made with short slub yarns that add a subtle touch of character while preserving a traditional raw denim experience. Flip the cuff to reveal the multicolor selvedge ID. The jeans boast classic finishing details, including contrast stitching, a button fly, silver metallic hardware, and a natural veg-tan leather patch. Each pair is proudly crafted in our Canadian factory.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.14oz Japanese Selvedge Denim100% CottonMade in CanadaSKU: 101110000"
"super_guy_forever_blue_selvedge_raw_super_guy_forever_blue_selvedge","Super Guy - Forever Blue Selvedge","super_guy","forever_blue_selvedge","raw","mens","","blue","on-sales","","https://tateandyoko.com/collections/jeans/products/super-guy-forever-blue-selvedge","","window.","","","101124600","12.5oz","12.5oz Japanese Selvedge Denim","Made in Canada","The Forever Blue Selvedge is a 12.5oz Japanese Selvedge Denim, distinctively dyed with a permanent reactive dye to achieve a lasting dark indigo color. Unlike the typical fading denim which is rope-dyed, leaving the core of the exterior warp yarns white, the yarns in the Forever Blue Selvedge are dyed through to the core. This means that even with extensive wear, the fading will be significantly reduced, perfect for those who prefer to maintain the look of raw denim over time. Crafted from 100% cotton, this denim retains a classic, crisp raw denim feel. The jeans are finished with contrast stitching, a dark brown leather patch, a classic redline selvedge ID, and silver metallic buttons and rivets.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.12.5oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU: 101124600"
"weird_guy_indigo_duck_canvas_selvedge_raw_weird_guy_indigo_duck_canvas_selvedge","Weird Guy - Indigo Duck Canvas Selvedge","weird_guy","indigo_duck_canvas_selvedge","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/weird-guy-indigo-duck-canvas-selvedge","","window.","","","101603003","10oz","","Made in Canada","The Indigo Duck Canvas Selvedge is a 10oz Japanese Selvedge canvas woven on vintage shuttle looms in a tightly woven plain weave construction. Used primarily as work wear because of its strength and durability, the fabric also has a relatively smooth surface making it less prone to snagging and tearing. Duck canvas was once the fabric of choice used to make jeans before denim became popular in the late 1800's. Other details include tonal stitching, full grain English tan leather patch, red selvedge ID, silver metallic buttons and rivets. The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem.100% CottonJapanese Selvedge DenimMade in CanadaSKU: 101603003"
"easy_guy_high_noon_selvedge_raw_easy_guy_high_noon_selvedge","Easy Guy - High Noon Selvedge","easy_guy","high_noon_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/easy-guy-high-noon-selvedge","","window.","","","101127606","10oz","10oz Japanese Selvedge Denim","Made in Canada","The High Noon Selvedge is a 10oz lightweight Japanese Selvedge Denim, expertly woven on vintage shuttle looms in Okayama, Japan. Inspired by the rugged durability of 1900s era jeans, it captures the essence of that period. Just like denim from that era, the High Noon Selvedge is unsanforized to preserve authenticity. However, each pair has undergone a rinse wash to soften the fabric, minimize shrinkage, and simplify sizing. A defining feature of unsanforized denim is the characteristic leg twist, where the side seams twist along the fabric's bias. This adds a distinctive character to each pair, showcasing the old-world methods prior to the development of anti-skewing techniques designed to eliminate such twists. The denim sports a warm, mid-toned indigo hue, reminiscent of vintage pieces, and is highlighted with aorange line selvedge ID. This lighter shade of indigo facilitates quicker fading, enabling you to achieve lighter, vintage-style fades much more rapidly. Designed for immediate comfort, the High Noon Selvedge is lightweight and soft, requiring no break-in period. Proudly crafted in our Canadian factory, these jeans feature contrast stitching, button fly, a dark brown leather patch, and silver metallic hardware.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.10oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101127606"
"weird_guy_workforce_selvedge_raw_weird_guy_workforce_selvedge","Weird Guy - Workforce Selvedge","weird_guy","workforce_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/weird-guy-workforce-selvedge","","window.","","","101128403","10.9oz","10.9oz Japanese Selvedge Denim","Made in Canada","Introducing the Workforce Selvedge, a 10.9oz lightweight Japanese selvedge denim that perfectly captures the essence of traditional workwear with its classic workwear blue tone. This denim is distinctively constructed with a slubby and neppy white weft yarn, which scatters cotton specks across both the front and back of the fabric, infusing it with authentic old-school flair. Further adding its vintage appeal is the classic blue line selvedge ID. Crafted from 100% cotton, the denim starts off crisp but quickly softens, providing comfort from the first wear. Its lighter shade of indigo accelerates the fading process, allowing you to achieve lighter, vintage-style fades with ease. Proudly made in our Canadian factory, these jeans are completed with contrast white stitching, a button fly, a wet bark vintage-style cardboard patch, and silver metallic hardware.The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.10.9oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101128403"
"easy_guy_indigo_sashiko_raw_easy_guy_indigo_sashiko","Easy Guy - Indigo Sashiko","easy_guy","indigo_sashiko","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/easy-guy-indigo-sashiko","","window.","","","101126306","12.5oz","","Made in Canada","Introducing the Indigo Sashiko, a 12.5oz indigo rope-dyed Japanese twill, woven with a raised running stitch pattern reminiscent of Judo uniforms. This fabric is highly textured, with the running stitches prominently raised above the base fabric. Inspired by the rigorous demands of Judo, which focuses on grabs and throws, the textured and grippy surface of this fabric provides an ideal base for indigo dye. As the raised portions of the stitches fade at slightly different rates than the base fabric, they create a beautifully nuanced fade pattern. This fabric was woven on a special jacquard loom, capable of creating complex patterns. Made from 100% cotton, this fabric offers a soft hand feel. Each pair is proudly crafted in our Canadian factory, featuring tonal stitching, a button fly, black non-reflective hardware, and a deep navy leather patch.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.12.5oz Japanese Fabric100% CottonButton FlyMade in CanadaSKU:101126306"
"super_guy_deadstock_real_gold_selvedge_raw_super_guy_deadstock_real_gold_selvedge","Super Guy - Deadstock Real Gold Selvedge","super_guy","deadstock_real_gold_selvedge","raw","mens","","indigo/indigo","on-sales","","https://tateandyoko.com/collections/jeans/products/super-guy-deadstock-real-gold-selvedge","","window.","","","101173700X","12.5oz","12.5oz Japanese Selvedge Denim","Made in Canada","The Real Gold Selvedge is a 12.5oz Japanese Selvedge Denim made with cotton and just a hint of real gold, giving the selvedge ID a golden shine! The denim itself features a classic rigid raw denim look and feel, made with short slub yarns that add depth to the fabric. As the denim fades, these short slub yarns create vertical highlights throughout. While the denim is classic, the selvedge ID is anything but—it features an 18k gold yarn custom spun for Naked & Famous Denim. This gold detail is prominently featured on the exposed selvedge coin pocket and the selvedge outseam when you flip up your cuff. The jeans boast classic finishing details, including contrast stitching, a button fly, silver metallic hardware, and a natural veg-tan leather patch. Each pair is proudly crafted in our Canadian factory.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.12.5oz Japanese Selvedge Denim99.6% Cotton / 0.4% GoldMade in CanadaSKU: 101173700X"
"true_guy_blue_wave_selvedge_raw_true_guy_blue_wave_selvedge","True Guy - Blue Wave Selvedge","true_guy","blue_wave_selvedge","raw","mens","","blue","on-sales","","https://tateandyoko.com/collections/jeans/products/true-guy-blue-wave-selvedge","","window.","","","101119821","12.5oz","12.5oz Japanese Denim","Made in Canada","The Blue Wave Selvedge is a 12.5oz Japanese selvedge denim, enhanced with a one-wash treatment for improved texture and comfort, while retaining the best qualities of raw denim. This classic indigo x white weft denim has been fabric-rinsed, unlike typical garment washes that can leave jeans looking used. This method reduces fabric shrinkage before cutting and sewing, resulting in neater seams and less puckering in the final product. Although not as rigid as classic raw denim, the rinse wash simply removes starch without significantly altering the denim's fading characteristics. We've essentially pre-soaked the jeans for you. The jeans boast classic Naked & Famous Denim features, including custom silver metallic hardware and a pull-up brown leather patch, all complemented by a golden brown selvedge ID and contrasting thread.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.12.5oz Japanese Denim100% CottonButton FlyMade in CanadaSKU: 101119821"
"weird_guy_indigo_sashiko_raw_weird_guy_indigo_sashiko","Weird Guy - Indigo Sashiko","weird_guy","indigo_sashiko","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/weird-guy-indigo-sashiko","","window.","","","101126303","12.5oz","","Made in Canada","Introducing the Indigo Sashiko, a 12.5oz indigo rope-dyed Japanese twill, woven with a raised running stitch pattern reminiscent of Judo uniforms. This fabric is highly textured, with the running stitches prominently raised above the base fabric. Inspired by the rigorous demands of Judo, which focuses on grabs and throws, the textured and grippy surface of this fabric provides an ideal base for indigo dye. As the raised portions of the stitches fade at slightly different rates than the base fabric, they create a beautifully nuanced fade pattern. This fabric was woven on a special jacquard loom, capable of creating complex patterns. Made from 100% cotton, this fabric offers a soft hand feel. Each pair is proudly crafted in our Canadian factory, featuring tonal stitching, a button fly, black non-reflective hardware, and a deep navy leather patch.The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.12.5oz Japanese Fabric100% CottonButton FlyMade in CanadaSKU:101126303"
"weird_guy_all_natural_foxfibre®_selvedge_raw_weird_guy_all_natural_foxfibre_selvedge","Weird Guy - All Natural Foxfibre® Selvedge","weird_guy","all_natural_foxfibre®_selvedge","raw","mens","","indigo/indigo","on-sales","","https://tateandyoko.com/collections/jeans/products/weird-guy-all-natural-foxfibre-selvedge","","window.","","","101123403","15oz","15oz Japanese Selvedge Denim","Made in Canada","The All Natural Foxfibre® Selvedge is a 15oz Japanese Selvedge denim, distinctively rope dyed with indigo and complemented by a warm, earthy-toned weft. This weft is crafted from a rare, naturally colored organic cotton known as Foxfibre®. Named after its creator, Sally Fox, this cotton is grown in natural earth tone colors, eliminating the need for bleaching, or dyeing to achieve these hues. Essentially, if you can grow the color, there's no need to dye it. The cotton is sourced from a single farm in New Mexico, committed to sustainable organic farming practices. With washing and wearing, Foxfibre® cotton develops a patina, intensifying to a richer, warmer tone. This unique color evolution becomes visible through the front face of the fabric though the twill lines, imparting a distinctive earthy tone to the jeans. Other details include a redline selvedge ID, a 5oz vegetable-tanned leather patch, and antique copper buttons and rivets.The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.15oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU: 101123403"
"super_guy_mij10_okayama_spirit_raw_super_guy_mij10_okayama_spirit","Super Guy - MIJ10 - Okayama Spirit","super_guy","mij10_okayama_spirit","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/super-guy-mij10-okayama-spirit","","","","","101505000","16oz","16oz Japanese Selvedge Denim","Made in Japan","The Naked & Famous Denim Made in Japan (MIJ) collection is celebrating its 10th iteration with the return of a fan favorite: the iconic Okayama Spirit Selvedge. This marks the first time the original has been rereleased since it was first released in 2013.The Okayama Spirit is a 16oz unsanforized slubby Japanese selvedge denim that is dyed using the indigo rope dyeing process. In this process, cotton yarns are repeatedly run through vats of indigo dye, but not long enough for the dye to fully penetrate the yarn core. This creates a unique pattern in the fabric as thicker sections of the yarn absorb more indigo and thinner sections absorb less. The yarns themselves also have an irregular, slubby texture which adds to the overall texture of the fabric. To further enhance the texture, the denim is slowly woven on vintage shuttle looms, which creates a wavy weave pattern when viewed up close. The combination of the irregular slubby yarns and the loose weaving of the fabric gives it an organic, uneven grain that is signature of the Okayama Spirit's iconic textured look.To preserve the hairiness, grittiness, and raw denim feel of this unsanforized denim, the MIJ10 undergoes a tempi treatment which shrinks the fabric while maintaining its texture. This removes the guesswork from sizing and allows you to get the correct size from the start. The MIJ10 also features a range of finishing touches that add to its character and appeal. These include 100% iron buttons that will rust, copper rivets that will oxidize, raised belt loops that will fade, a Japanese sheepskin leather patch with the ""Flower of Carnage"" logo, a selvedge button fly, and a micro busted outseam. The jeans also feature a maple leaf embroidered onto the back pocket, a signature of the MIJ series.The MIJ10 is made in Japan from start to finish, ensuring its high quality. The expert craftsmanship that goes into each pair is evident in the attention to detail and care taken at every stage of the production process, from the dyeing of the yarn, weaving of the fabric, to the cutting and sewing of the denim.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.16oz Japanese Selvedge Denim100% CottonButton FlyRinse-washed, Tempi-treatedMade in JapanSKU:101505000"
"true_guy_workforce_selvedge_raw_true_guy_workforce_selvedge","True Guy - Workforce Selvedge","true_guy","workforce_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/true-guy-workforce-selvedge","","window.","","","101128421","10.9oz","10.9oz Japanese Selvedge Denim","Made in Canada","Introducing the Workforce Selvedge, a 10.9oz lightweight Japanese selvedge denim that perfectly captures the essence of traditional workwear with its classic workwear blue tone. This denim is distinctively constructed with a slubby and neppy white weft yarn, which scatters cotton specks across both the front and back of the fabric, infusing it with authentic old-school flair. Further adding its vintage appeal is the classic blue line selvedge ID. Crafted from 100% cotton, the denim starts off crisp but quickly softens, providing comfort from the first wear. Its lighter shade of indigo accelerates the fading process, allowing you to achieve lighter, vintage-style fades with ease. Proudly made in our Canadian factory, these jeans are completed with contrast white stitching, a button fly, a wet bark vintage-style cardboard patch, and silver metallic hardware.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.10.9oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101128421"
"weird_guy_deep_indigo_stretch_selvedge_raw_naked_famous_denim_weird_guy_deep_indigo_stretch_selvedge","Weird Guy - Deep Indigo Stretch Selvedge","weird_guy","deep_indigo_stretch_selvedge","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/naked-famous-denim-weird-guy-deep-indigo-stretch-selvedge","","","","","019513","12oz","12oz Japanese Selvedge Denim","Made in Canada","The Deep Indigo Stretch Selvedge is a 12oz indigo rope dyed Japanese selvedge denim, woven on vintage shuttle looms in a right hand twill construction. The deep indigo color is created by combining an indigo dyed warp and grey weft. This denim is made with 2% stretch for added comfort, without compromising durability. Other details include contrast stitching, full grain English tan leather patch, red selvedge ID, silver metallic buttons and rivets. The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem.12oz Japanese Selvedge Denim98% Cotton / 2% PolyurethaneMade in CanadaSKU: 019513"
"strong_guy_all_natural_ecru_foxfibre®_selvedge_raw_strong_guy_all_natural_ecru_foxfiber","Strong Guy - All Natural Ecru Foxfibre® Selvedge","strong_guy","all_natural_ecru_foxfibre®_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/strong-guy-all-natural-ecru-foxfiber","","window.","","exclusive","101128016","13.6oz","13.6oz Japanese Selvedge Denim","Made in Canada","Introducing the All Natural Ecru Foxfibre® Selvedge, a 13.6oz Japanese Selvedge denim that marries an unbleached organic cotton exterior warp with a rare, naturally colored organic cotton known as Foxfibre®. Developed by Sally Fox, Foxfibre® cotton is grown in rich, natural earth tones that eliminate the need for bleaching or dyeing. As we say, 'If you can grow the color, there's no need to dye it."" This cotton is sourced exclusively from a single farm in Texas dedicated to sustainable organic farming practices. With each wash and wear, Foxfibre® cotton develops a deeper patina, intensifying to a richer, warmer tone. This unique color evolution is visible through the front face of the fabric along the twill lines, imparting a distinctive earthy tone to the jeans. The blend of Foxfibre® brown cotton weft with the natural cotton warp gives the denim a warm, natural tone, enriched with brown neps that add depth and richness to the fabric. The denim is finished with a brown selvedge ID, also made using Foxfibre® cotton. The jeans feature a  vegan friendly paper based patch. Proudly crafted in our Canadian factory, the jeans feature contrast stitching, a button fly, and silver metallic hardware.The Strong Guy is a relaxed straight fit; high rise, fuller in the seat and thigh that falls to a wide leg opening.13.6oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101128016"
"super_guy_night_sky_selvedge_raw_super_guy_night_sky_selvedge","Super Guy - Night    Sky    Selvedge","super_guy","night_sky_selvedge","raw","mens","","indigo/indigo","regular","","https://tateandyoko.com/collections/jeans/products/super-guy-night-sky-selvedge","","window.","","","101127800","11oz","11oz Japanese Selvedge Denim","Made in Canada","Introducing the Night Sky Selvedge, a 11oz Japanese Selvedge Denim that artfully combines a vintage sky blue exterior warp with a black interior weft. This striking contrast creates a visual depth that is visible through the twill lines on the front face of the fabric. As the denim fades, the contrast intensifies, enhancing the visual depth of the denim. Made from 100% cotton, this lightweight denim provides a classic rigid raw denim feel but will break in with ease. Each pair is proudly crafted in our Canadian factory and features contrast stitching, a button fly, silver metallic hardware, and a brown leather patch.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.11oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101127800"
"stacked_guy_blue_comfort_stretch_selvedge_raw_stacked_guy_blue_comfort_stretch_selvedge","Stacked Guy - Blue Comfort Stretch Selvedge","stacked_guy","blue_comfort_stretch_selvedge","raw","mens","","blue","on-sales","","https://tateandyoko.com/collections/jeans/products/stacked-guy-blue-comfort-stretch-selvedge","","window.","","","101123605","14oz","14oz Japanese Denim","Made in Canada","The Blue Comfort Stretch Selvedge is a 14oz Japanese selvedge denim, engineered to prioritize flex, motion, and comfort. This fabric integrates stretch fibers within the weft, facilitating exceptional horizontal movement. Meanwhile, the exterior warp yarns, rope-dyed in rich indigo, are crafted from 100% cotton and are designed to age and fade like traditional raw denim. This denim represents a pioneering achievement, as it combines high-power stretch performance with shuttle loomed heavier weight denim —a first of its kind innovation. The jeans have been rinse-washed to activate the stretch, ensuring instant comfort from the first wear. Other details you’ll find include: a traditional redline selvedge ID, contrast stitching, a brown raging bull leather patch, and silver metallic rivets and buttons.The Stacked Guy is a tight tapered fit; high rise with a drop crotch, tight from the waist to hem with a slim leg opening.14oz Japanese Denim90% Cotton, 10% ElastaneZipper FlyMade in CanadaSKU: 101123605"
"weird_guy_forever_black_selvedge_raw_weird_guy_forever_black_selvedge","Weird Guy - Forever    Black    Selvedge","weird_guy","forever_black_selvedge","raw","mens","","black","regular","","https://tateandyoko.com/collections/jeans/products/weird-guy-forever-black-selvedge","","window.","","","101128203","12.5oz","12.5oz Japanese Selvedge Denim","Made in Canada","Introducing the Forever Black Selvedge, a 12.5oz Japanese Selvedge Denim, uniquely dyed with a permanent reactive dye to secure a lasting dark black color. Unlike traditional raw denim, where only the surface of the exterior warp yarns is dyed—leaving the core white—the yarns in the Forever Black Selvedge are thoroughly dyed through to the core. This process ensures that even with extensive wear, fading is significantly minimized, perfect for those who appreciate the enduring appeal of sleek black denim. Crafted from 100% cotton, this denim delivers a classic rigid raw denim feel. Each pair is proudly made in our Canadian factory, and is designed with tonal stitching, a button fly, black non-reflective hardware, and a black leather patch, creating a stealthy and clean aesthetic.The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.12.5oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101128203"
"stacked_guy_indigo_power_stretch_raw_naked_famous_denim_stacked_guy_indigo_power_stretch","Stacked Guy - Indigo Power Stretch","stacked_guy","indigo_power_stretch","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/naked-famous-denim-stacked-guy-indigo-power-stretch","","","","","013085","12oz","12oz Japanese Denim","Made in Canada","The Indigo Power Stretch is a 12oz Japanese power stretch denim, woven in a right hand twill construction. The denim is dyed indigo on the warp and white on the weft for a classic look.  The dye is designed to fade with prolonged wear. The denim is made with 5% stretch for increased comfort, and has an incredible stretch recovery performance allowing the jeans to snap back to shape wear after wear. Other details include contrast stitching, full grain brown leather patch, silver metallic waist button and rivets. The Stacked Guy is a tight tapered fit; high rise with a drop crotch, tight from the waist to hem with a slim leg opening.12oz Japanese Denim95% Cotton / 5% ElastaneMade in CanadaSKU: 013085"
"super_guy_indigo_power_stretch_raw_super_guy_indigo_power_stretch","Super Guy - Indigo Power Stretch","super_guy","indigo_power_stretch","raw","mens","","indigo","regular","","https://tateandyoko.com/collections/jeans/products/super-guy-indigo-power-stretch","","","","","101030800","12oz","12oz Japanese Denim","Made in Canada","The Indigo Power Stretch is a 12oz Japanese power stretch denim, woven in a right hand twill construction. The denim is dyed indigo on the warp and white on the weft for a classic look.  The dye is designed to fade with prolonged wear. The denim is made with 5% stretch for increased comfort, and has an incredible stretch recovery performance allowing the jeans to snap back to shape wear after wear. Other details include contrast stitching, full grain brown leather patch, silver metallic waist button and rivets. The Super Guy is a slim tapered fit; medium rise, slim thigh and taper from the knee to hem.12oz Japanese Denim95% Cotton / 5% ElastaneMade in CanadaSKU: 101030800"
"super_guy_forever_black_selvedge_raw_super_guy_forever_black_selvedge","Super Guy - Forever    Black    Selvedge","super_guy","forever_black_selvedge","raw","mens","","black","regular","","https://tateandyoko.com/collections/jeans/products/super-guy-forever-black-selvedge","","window.","","","101128200","12.5oz","12.5oz Japanese Selvedge Denim","Made in Canada","Introducing the Forever Black Selvedge, a 12.5oz Japanese Selvedge Denim, uniquely dyed with a permanent reactive dye to secure a lasting dark black color. Unlike traditional raw denim, where only the surface of the exterior warp yarns is dyed—leaving the core white—the yarns in the Forever Black Selvedge are thoroughly dyed through to the core. This process ensures that even with extensive wear, fading is significantly minimized, perfect for those who appreciate the enduring appeal of sleek black denim. Crafted from 100% cotton, this denim delivers a classic rigid raw denim feel. Each pair is proudly made in our Canadian factory, and is designed with tonal stitching, a button fly, black non-reflective hardware, and a black leather patch, creating a stealthy and clean aesthetic.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.12.5oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU:101128200"
